"RelativePath","TopLevelFolder","Directory","FileName","Extension","SizeBytes","SizeKiB","LastWriteTimeUtc","FileAgeDays","IsText","IsBinary","LineCount","NonEmptyLineCount","CharCount","AvgLineLength","MaxLineLength"
"tarl_os/security/rbac.thirsty","tarl_os","tarl_os\security","rbac.thirsty",".thirsty","14186","13.854","2026-04-01T15:28:06.1577290Z","2.522","True","False","535","415","13116","24.516","121"
"tarl_os/security/secrets_vault.thirsty","tarl_os","tarl_os\security","secrets_vault.thirsty",".thirsty","12191","11.905","2026-04-01T15:28:06.1587292Z","2.522","True","False","457","356","11277","24.676","111"
"tarl_os/security/thirstys_asymmetric_security.thirsty","tarl_os","tarl_os\security","thirstys_asymmetric_security.thirsty",".thirsty","13233","12.923","2026-04-01T15:28:06.1602391Z","2.522","True","False","407","344","12411","30.494","91"
"tarl_os/security/thirstys_constitution.thirsty","tarl_os","tarl_os\security","thirstys_constitution.thirsty",".thirsty","13527","13.21","2026-04-01T15:28:06.1622524Z","2.522","True","False","432","369","12641","29.262","93"
"tarl_os/security/thirstys_enforcement_gateway.thirsty","tarl_os","tarl_os\security","thirstys_enforcement_gateway.thirsty",".thirsty","10429","10.185","2026-04-01T15:28:06.1627621Z","2.522","True","False","342","291","9727","28.442","78"
"tarl_os/tests/god_tier_executor.py","tarl_os","tarl_os\tests","god_tier_executor.py",".py","20438","19.959","2026-04-01T15:28:06.1657727Z","2.522","True","False","570","476","19274","33.814","104"
"tarl_os/tests/god_tier_stress_tests_backup.py","tarl_os","tarl_os\tests","god_tier_stress_tests_backup.py",".py","36713","35.853","2026-04-01T15:28:06.1687703Z","2.522","True","False","872","765","34967","40.1","120"
"tarl_os/tests/god_tier_stress_tests.py","tarl_os","tarl_os\tests","god_tier_stress_tests.py",".py","80368","78.484","2026-04-01T15:28:06.1677739Z","2.522","True","False","1948","1698","76252","39.144","249"
"tarl_os/tests/IMPLEMENTATION_REPORT.md","tarl_os","tarl_os\tests","IMPLEMENTATION_REPORT.md",".md","11641","11.368","2026-04-01T15:28:06.1647714Z","2.522","True","False","465","334","10530","22.645","135"
"tarl_os/tests/multi_turn_tests.py","tarl_os","tarl_os\tests","multi_turn_tests.py",".py","23813","23.255","2026-04-01T15:28:06.1702787Z","2.522","True","False","570","494","22673","39.777","114"
"tarl_os/tests/test_tarl_os.py","tarl_os","tarl_os\tests","test_tarl_os.py",".py","5430","5.303","2026-04-01T15:28:06.1712917Z","2.522","True","False","158","123","5114","32.367","86"
"tarl_os/tools/cli.thirsty","tarl_os","tarl_os\tools","cli.thirsty",".thirsty","10502","10.256","2026-04-01T15:28:06.1732890Z","2.522","True","False","431","358","9640","22.367","122"
"tarl_os/ui/dashboard.thirsty","tarl_os","tarl_os\ui","dashboard.thirsty",".thirsty","18689","18.251","2026-04-01T15:28:06.1747993Z","2.522","True","False","718","621","17253","24.029","104"
